score,label
0.6564896958,g
0.7963418369,g
0.5989991213,g
0.7610623167,g
0.6859526649,g
0.6830823047,g
0.7200091296,g
0.8316587932,g
0.834414117,g
0.654880215,g
0.6614152164,g
0.8562481639,g
0.7502384275,g
0.727360996,g
0.7504717755,g
0.7195175028,g
0.7834391496,g
0.6031151137,g
0.5852257342,g
0.6837628648,g
0.5271736234,g
0.8089469121,g
0.5394973995,g
0.718899392,g
0.8478847446,g
0.6091806253,g
0.6454762047,g
0.7950254272,g
0.6621387846,g
0.6407605433,g
0.7598476566,g
0.6305137656,g
0.8734841702,g
0.7141089841,g
0.5852116379,g
0.7952237671,g
0.6856297549,g
0.6514316353,g
0.6294695325,g
0.8584220285,g
0.692811165,g
0.6024518815,g
0.8081073547,g
0.7411468213,g
0.8252595021,g
0.8541469895,g
0.6267439654,g
0.6882959037,g
0.7086323115,g
0.6626782754,g
0.6844595582,g
0.7047495292,g
0.6809271999,g
0.74424539,g
0.7842116009,g
0.7252767922,g
0.830229049,g
0.7392361217,g
0.5733620386,g
0.6764629583,g
0.5468181899,g
0.5906549194,g
0.7434621909,g
0.6784042423,g
0.7134802828,g
0.7098613264,g
0.6350014387,g
0.5330241237,g
0.7170345259,g
1.019165846,g
0.700883659,g
0.5420319214,g
0.5126965481,g
0.8643727254,g
0.8714480879,g
0.5326710326,g
0.6924623027,g
0.7331696723,g
0.7842907239,g
0.6834991187,g
0.5023361534,g
0.7433512163,g
0.655826155,g
0.4519812693,g
0.7878162832,g
0.7604420333,g
0.5541472968,g
0.7240000503,g
0.6336159418,g
0.6456747707,g
0.7323593753,g
0.5645855434,g
0.6868619988,g
0.7732938655,g
0.6866687923,g
0.7035329578,g
0.7657748889,g
0.7617262193,g
0.8548852082,g
0.7804695683,g
0.8310416221,g
0.5576149535,g
0.7681233345,g
0.7907879641,g
0.7449279823,g
0.4096202695,g
0.7251719456,g
0.7351607789,g
0.6701278756,g
0.7358154455,g
0.7398761318,g
0.7875110673,g
0.8087665763,g
0.5634868669,g
0.7735050249,g
0.7479382667,g
0.7550022439,g
0.6678906289,g
0.8122332078,g
0.7084340983,g
0.8056487466,g
0.6633887795,g
0.6665213347,g
0.6920421126,g
0.4664372963,g
0.7615559212,g
0.5882975785,g
0.7772090709,g
0.6716326743,g
0.5345846118,g
0.7665324643,g
0.6442071679,g
0.840856501,g
0.7310073351,g
0.7061309922,g
0.6310036105,g
0.7535098893,g
0.6497553246,g
0.7020467568,g
0.7371578149,g
0.6445930785,g
0.7441780266,g
0.7452355523,g
0.8326334627,g
0.6821798229,g
0.8165982602,g
0.6329801974,g
0.5970223604,g
0.7732638414,g
0.6851734177,g
0.7420831947,g
0.4432264107,g
0.4767140978,g
0.7342775236,g
0.8160147681,g
0.7045973874,g
0.7650723479,g
0.6308881101,g
0.6505253465,g
0.5615790318,g
0.5937998091,g
0.9072741059,g
0.7511703996,g
0.7566170314,g
0.7498115542,g
0.7965966402,g
0.7982986373,g
0.9206451504,g
0.7606896434,g
0.6487569304,g
0.7812511873,g
0.7073114688,g
0.7615305341,g
0.712834535,g
0.6946705314,g
0.7292594769,g
0.6041759328,g
0.7246442246,g
0.6708738635,g
0.7627232342,g
0.6590118354,g
0.7285273105,g
0.5984101609,g
0.8890035495,g
0.836309772,g
0.6967289958,g
0.8650605979,g
0.6809508537,g
0.7029128652,g
0.6181960365,g
0.6429462235,g
0.8383526922,g
0.626080116,g
0.8057616529,g
0.6712502764,g
0.6966663437,g
0.7533922949,g
0.7141457322,g
0.6817875238,g
0.7246715622,g
0.8430137181,g
0.7122469438,g
0.7286488665,g
0.7115895617,g
0.6337237728,g
0.654656252,g
0.6086461538,g
0.6886709993,g
0.8893837921,g
0.7307981487,g
0.8568158414,g
0.4904053054,g
0.8301935182,g
0.8220278102,g
0.8186722318,g
0.8299673212,g
0.702059867,g
0.572189746,g
0.7520295677,g
0.7283234707,g
0.6805118022,g
0.6391726467,g
0.6381199833,g
0.7875043024,g
0.7430800152,g
0.6453801402,g
0.8721552615,g
0.5426448205,g
0.7377468702,g
0.7095871369,g
0.8886208786,g
0.679537894,g
0.735610273,g
0.5404077611,g
0.6231685837,g
0.6939305314,g
0.6033013997,g
0.6981559413,g
0.7694730689,g
0.5871575045,g
0.7151155983,g
0.6965829496,g
0.6039232577,g
0.72102669,g
0.8492629945,g
0.6080505438,g
0.729845681,g
0.6264906671,g
0.5950740343,g
0.6231005569,g
0.8312445559,g
0.6414283126,g
0.6005385756,g
0.8037605296,g
0.6570923767,g
0.8739147733,g
0.5019637791,g
0.6894765424,g
0.6109528981,g
0.5249864378,g
0.5467390444,g
0.717554849,g
0.8825995914,g
0.7804811326,g
0.7075378179,g
0.5648768432,g
0.7309493614,g
0.6563689283,g
0.4993543269,g
0.9862172297,g
0.537006094,g
0.6932538051,g
0.6155836487,g
0.7114272696,g
0.6345980483,g
0.6425003021,g
0.6873565068,g
0.6885445106,g
0.6598880678,g
0.7969811097,g
0.6346151734,g
0.6723370311,g
0.6617312874,g
0.7933336666,g
0.487614043,g
0.5635577812,g
0.8039436801,g
0.7768838694,g
0.6216996431,g
0.6714703557,g
0.7931370282,g
0.7401289541,g
0.7461765451,g
0.6862691539,g
0.6872551482,g
0.7627524483,g
0.6880333798,g
0.670974904,g
0.6156895261,g
0.7227514026,g
0.505675855,g
0.6349361423,g
0.5837393516,g
0.6800490977,g
0.7643574333,g
0.7549597183,g
0.6614851537,g
0.832252513,g
0.585035046,g
0.7423525638,g
0.7780404966,g
0.6520751741,g
0.5376281922,g
0.7124857607,g
0.7761049008,g
0.7552826016,g
0.657857653,g
0.8623026364,g
0.5662394197,g
0.6864559665,g
0.6500801574,g
0.6762376824,g
1.00545386,g
0.711924054,g
0.7231080087,g
0.7732584626,g
0.7413466724,g
0.6133082209,g
0.7294667823,g
0.7728973465,g
0.7888760181,g
0.7268545731,g
0.5282724766,g
0.784022241,g
0.7257934421,g
0.8652375385,g
0.7398764588,g
0.7565239042,g
0.7002883066,g
0.6724116632,g
0.5942450955,g
0.6605587489,g
0.6773448855,g
0.7997901483,g
0.7958117916,g
0.7882322891,g
0.8372811726,g
0.7459556839,g
0.7718231559,g
0.7903183313,g
0.6548329382,g
0.7372076755,g
0.7616886713,g
0.6786305334,g
0.5406862176,g
0.7126743563,g
0.7339520536,g
0.9194367871,g
0.6170796534,g
0.7026697119,g
0.741592077,g
0.7403057886,g
0.6120004394,g
0.6350077752,g
0.6759474918,g
0.8969586462,g
0.5327040104,g
0.7538163607,g
0.6049944396,g
0.6025145039,g
0.5421541692,g
0.7198340989,g
0.6439209022,g
0.8130455969,g
0.7454409195,g
0.5141176997,g
0.7543774581,g
0.6494900213,g
0.7516243109,g
0.6290897639,g
0.7167778313,g
0.6494889757,g
0.6503634471,g
0.7971136566,g
0.5601970373,g
0.7577339758,g
0.7643147497,g
0.7440591118,g
0.9088329889,g
0.7549169015,g
0.7157740842,g
0.5594227438,g
0.6782610173,g
0.7678475266,g
0.6760273089,g
0.6710449083,g
0.6276980116,g
0.7406872058,g
0.6127551022,g
0.6843144,g
0.67436793,g
0.830512338,g
0.7847880267,g
0.7403412895,g
0.7974006503,g
0.7081336815,g
0.7583877873,g
0.6715811543,g
0.8003938244,g
0.5762979765,g
0.6295143242,g
0.6694960214,g
0.6919846034,g
0.4599219894,g
0.5608854081,g
0.7772757333,g
0.5374285466,g
0.7419588705,g
0.7306591957,g
0.6241839298,g
0.6285216743,g
0.5414060141,g
0.6661006567,g
0.6501180859,g
0.7836444816,g
0.7265219345,g
0.4888639817,g
0.9011091665,g
0.7414185738,g
0.7599193881,g
0.7713678036,g
0.706884464,g
0.7382024784,g
0.6693583016,g
0.6687180831,g
0.8120133958,g
0.708266852,g
0.7988605947,g
0.8028566,g
0.683167635,g
0.6974282071,g
0.9008253312,g
0.7301837908,g
0.6262908202,g
0.8963810852,g
0.8808191913,g
0.6458702691,g
0.7872297468,g
0.675034481,g
0.6243463548,g
0.5611537941,g
0.7441168805,g
0.542569507,g
0.7618417374,g
0.6053565409,g
0.7495112757,g
0.5777154576,g
0.6873367268,g
0.7324285585,g
0.587955354,g
0.695386704,g
0.8888732788,g
0.9071119425,g
0.5017398489,g
0.5297709454,g
0.7782538091,g
0.7275654329,g
0.7276952976,g
0.7126683088,g
0.6390752343,g
0.7283395846,g
0.8217290247,g
0.7121342742,g
0.7096017029,g
0.7554542859,g
0.8390279649,g
0.6126281367,g
0.6374160346,g
0.7518012167,g
0.5623498844,g
0.8354654339,g
0.7222739783,g
0.5746422808,g
0.7889396776,g
0.679559351,g
0.5903671264,g
0.5815508741,g
0.6209267035,g
0.7589145219,g
0.7019846535,g
0.7437759799,g
0.9334187762,g
0.6862800985,g
0.668592444,g
0.8164142529,g
0.9097344041,g
0.7719061942,g
0.8680598406,g
0.6168391524,g
0.6099761914,g
0.9400088628,g
0.9595644225,g
0.7591803039,g
0.5521321408,g
0.9256077111,g
0.6281892704,g
0.7575565382,g
0.6238903132,g
0.7005502342,g
0.6446674622,g
0.7150682461,g
0.861584531,g
0.8266400048,g
0.6946975373,g
0.6586756967,g
0.8388844151,g
0.6941093951,g
0.6549325632,g
0.7502075562,g
0.7748094264,g
0.6553584877,g
0.8259990663,g
0.7944675037,g
0.6148310349,g
0.8484762385,g
0.6565473358,g
0.626249415,g
0.7465858109,g
0.5080479563,g
0.5858401873,g
0.7504958612,g
0.4594279365,g
0.7076403975,g
0.8053513248,g
0.7044452863,g
0.789395843,g
0.7452777797,g
0.6975039857,g
0.5735975787,g
0.6353892107,g
0.6327592097,g
0.7676305295,g
0.7835666977,g
0.8004767468,g
0.7675046802,g
0.5962645157,g
0.8583839446,g
0.7357785642,g
0.647397,g
0.7121619809,g
0.6849974979,g
0.7975207472,g
0.7893712757,g
0.7030102658,g
0.7143103701,g
0.6667380091,g
0.9316540078,g
0.6531809435,g
0.6566184303,g
0.6715096006,g
0.7306160867,g
0.7960680553,g
0.9040796943,g
0.6710360414,g
0.588077266,g
0.6954747493,g
0.587661457,g
0.7012564868,g
0.7354599003,g
0.5948925256,g
0.8015164534,g
0.663087933,g
0.7044868476,g
0.8905470738,g
0.5728499576,g
0.6588920582,g
0.7956130005,g
0.5610439659,g
0.7706890078,g
0.7688233719,g
0.7595231444,g
0.5831822948,g
0.7171117537,g
0.8246617886,g
0.7546111049,g
0.7931071897,g
0.4838506478,g
0.6560435583,g
0.6989477349,g
0.868111722,g
0.5708490442,g
0.6404405738,g
0.7351909581,g
0.7325816586,g
0.623885811,g
0.7527543714,g
0.6043290104,g
0.5353313547,g
0.7453759232,g
0.8221277033,g
0.7275414654,g
0.7039741881,g
0.8743560464,g
0.8923266846,g
0.6317360248,g
0.6048087402,g
0.66316717,g
0.8101977639,g
0.7893935784,g
0.8193317533,g
0.6540227752,g
0.9029760159,g
0.6353164108,g
0.7523597378,g
0.6552140943,g
0.7045233137,g
0.878428653,g
0.7336123668,g
0.7601763243,g
0.648592244,g
0.667569342,g
0.719507063,g
0.7012574819,g
0.7191229792,g
0.6482465482,g
0.681917643,g
0.7174068013,g
0.6217989917,g
0.7895691811,g
0.5463133263,g
0.905211049,g
0.8314415735,g
0.5840923401,g
0.7710031271,g
0.6548148317,g
0.6877258446,g
0.6529176889,g
0.7181058796,g
0.5562524578,g
0.6818705647,g
0.6426068237,g
0.8886362738,g
0.7233062103,g
0.7962152292,g
0.7275291208,g
0.678997149,g
0.6373739454,g
0.6428946635,g
0.6814553406,g
0.6634391031,g
0.7350171918,g
0.5205439951,g
0.8622294207,g
0.6006448854,g
0.6218681823,g
